,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales_x,Quantity,Discount,Profit,order_day,order_month,order_year,ship_day,ship_month,ship_year,profit_margin,gross_margin,no_of_occurences_x,customer_frequency,average_order_val,lifespan,clv
2623,CA-2017-127180,2017-10-22,2017-10-24,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,11199.968,4,0.2,3919.9888,22,10,2017,24,10,2017,0.35,0.35,1,10,1459.5620000000001,3.1123287671232878,15899.228799999999
2624,CA-2017-127180,2017-10-22,2017-10-24,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,2399.6,8,0.0,647.892,22,10,2017,24,10,2017,0.27,0.27,1,10,1459.5620000000001,3.1123287671232878,12265.11936
2625,CA-2017-127180,2017-10-22,2017-10-24,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,63.9,5,0.0,28.755,22,10,2017,24,10,2017,0.45,0.45000000000000007,1,10,1459.5620000000001,3.1123287671232878,20441.865600000005
2626,CA-2017-127180,2017-10-22,2017-10-24,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,52.99,1,0.0,0.5299,22,10,2017,24,10,2017,0.01,0.009999999999999959,1,10,1459.5620000000001,3.1123287671232878,454.26367999999815
2627,US-2017-165344,2017-11-13,2017-11-15,First Class,SB-20290,Sean Braxton,Corporate,United States,Springfield,Ohio,45503,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,60.864,4,0.2,9.1296,13,11,2017,15,11,2017,0.15,0.15000000000000008,1,17,473.9935882352941,3.5178082191780824,4251.917278356167
2628,US-2017-165344,2017-11-13,2017-11-15,First Class,SB-20290,Sean Braxton,Corporate,United States,Springfield,Ohio,45503,East,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,652.995,7,0.7,-935.9595,13,11,2017,15,11,2017,-1.4333333333333333,-1.4333333333333333,1,17,473.9935882352941,3.5178082191780824,-40629.4317709589
2629,US-2017-165344,2017-11-13,2017-11-15,First Class,SB-20290,Sean Braxton,Corporate,United States,Springfield,Ohio,45503,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,11.22,10,0.7,-7.48,13,11,2017,15,11,2017,-0.6666666666666666,-0.6666666666666669,1,17,473.9935882352941,3.5178082191780824,-18897.410126027404
2630,CA-2015-168186,2015-09-10,2015-09-15,Standard Class,AB-10150,Aimee Bixby,Consumer,United States,Tulsa,Oklahoma,74133,Central,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,14.94,3,0.0,7.0218,10,9,2015,15,9,2015,0.47000000000000003,0.47000000000000003,1,12,80.55916666666667,3.712328767123288,1686.7103109589045
2631,US-2017-110604,2017-05-15,2017-05-20,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,39.96,2,0.0,17.1828,15,5,2017,20,5,2017,0.43,0.43,1,14,68.22314285714286,3.1835616438356165,1307.4993365479452
2632,US-2017-110604,2017-05-15,2017-05-20,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,42.624,2,0.2,4.2624,15,5,2017,20,5,2017,0.1,0.09999999999999998,1,14,68.22314285714286,3.1835616438356165,304.06961315068486
2633,US-2017-110604,2017-05-15,2017-05-20,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,220.96,1,0.2,24.858,15,5,2017,20,5,2017,0.1125,0.11250000000000002,1,14,68.22314285714286,3.1835616438356165,342.0783147945206
2634,CA-2015-116750,2015-07-05,2015-07-10,Second Class,BF-10975,Barbara Fisher,Corporate,United States,Fayetteville,North Carolina,28314,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.928,2,0.2,0.7392,5,7,2015,10,7,2015,0.15,0.15000000000000005,1,13,46.13830769230769,3.2164383561643834,289.38199397260286
2635,CA-2015-116750,2015-07-05,2015-07-10,Second Class,BF-10975,Barbara Fisher,Corporate,United States,Fayetteville,North Carolina,28314,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23,5,0.7,-5.784,5,7,2015,10,7,2015,-0.7999999999999999,-0.7999999999999998,1,13,46.13830769230769,3.2164383561643834,-1543.3706345205476
2636,CA-2015-162369,2015-08-15,2015-08-19,Standard Class,TT-21265,Tim Taslimi,Corporate,United States,Los Angeles,California,90045,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,2,0.0,61.389,15,8,2015,19,8,2015,0.19,0.19000000000000003,1,3,146.5,1.2657534246575342,105.6967397260274
2637,CA-2017-108441,2017-06-12,2017-06-18,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",19.04,4,0.0,9.3296,12,6,2017,18,6,2017,0.49,0.49,1,7,192.5742857142857,3.0191780821917806,1994.2570947945205
2638,CA-2017-108441,2017-06-12,2017-06-18,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,13.128,3,0.2,4.2666,12,6,2017,18,6,2017,0.325,0.325,1,7,192.5742857142857,3.0191780821917806,1322.7215424657534
2639,CA-2017-108441,2017-06-12,2017-06-18,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035,East,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14,3,0.0,16.6764,12,6,2017,18,6,2017,0.26,0.26,1,7,192.5742857142857,3.0191780821917806,1058.1772339726028
2640,CA-2017-108441,2017-06-12,2017-06-18,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,858.24,4,0.1,143.04,12,6,2017,18,6,2017,0.16666666666666666,0.16666666666666663,1,7,192.5742857142857,3.0191780821917806,678.3187397260273
2641,CA-2015-169740,2015-02-20,2015-02-25,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Hot Springs,Arkansas,71901,South,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,29.99,1,0.0,2.999,20,2,2015,25,2,2015,0.1,0.09999999999999996,1,7,192.3962857142857,2.441095890410959,328.7604476712328
2642,CA-2016-124051,2016-12-29,2016-12-30,First Class,KA-16525,Kelly Andreada,Consumer,United States,Aurora,Illinois,60505,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,186.048,6,0.2,67.4424,29,12,2016,30,12,2016,0.36250000000000004,0.36250000000000004,1,11,138.13690909090909,3.7095890410958905,2043.3192669863013
2643,CA-2016-149111,2016-04-17,2016-04-21,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Raleigh,North Carolina,27604,South,TEC-PH-10003092,Technology,Phones,Motorola L804,36.792,1,0.2,4.1391,17,4,2016,21,4,2016,0.11249999999999999,0.11249999999999998,1,27,218.81377777777777,3.673972602739726,2441.89431739726
2644,CA-2016-149111,2016-04-17,2016-04-21,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Raleigh,North Carolina,27604,South,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",18.624,8,0.2,6.2856,17,4,2016,21,4,2016,0.3375,0.33749999999999997,1,27,218.81377777777777,3.673972602739726,7325.682952191781
2645,CA-2014-131002,2014-09-07,2014-09-12,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69,3,0.0,23.6529,7,9,2014,12,9,2014,0.41,0.4100000000000001,1,17,537.2935294117647,3.389041095890411,12691.741666575344
2646,CA-2014-131002,2014-09-07,2014-09-12,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",42.81,3,0.0,20.1207,7,9,2014,12,9,2014,0.47,0.47,1,17,537.2935294117647,3.389041095890411,14549.069715342466
2647,CA-2014-131002,2014-09-07,2014-09-12,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,12.96,2,0.0,6.2208,7,9,2014,12,9,2014,0.4799999999999999,0.4799999999999999,1,17,537.2935294117647,3.389041095890411,14858.624390136983
2648,CA-2014-131002,2014-09-07,2014-09-12,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,6,0.0,213.6888,7,9,2014,12,9,2014,0.26,0.26,1,17,537.2935294117647,3.389041095890411,8048.421544657534
2649,CA-2014-131002,2014-09-07,2014-09-12,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,74133,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3,0.0,28.3095,7,9,2014,12,9,2014,0.27,0.27,1,17,537.2935294117647,3.389041095890411,8357.976219452055
2650,US-2016-146794,2016-09-26,2016-10-01,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Hesperia,California,92345,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,424.9575,5,0.15,19.998,26,9,2016,1,10,2016,0.04705882352941177,0.04705882352941174,1,29,117.47722413793103,2.978082191780822,477.45167271555175
2651,CA-2017-112515,2017-09-17,2017-09-21,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,10.776,3,0.2,3.5022,17,9,2017,21,9,2017,0.325,0.325,1,13,327.75261538461535,3.1424657534246574,4351.544535890411
2652,CA-2017-112515,2017-09-17,2017-09-21,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",11.784,3,0.2,4.2717,17,9,2017,21,9,2017,0.3625,0.3625,1,13,327.75261538461535,3.1424657534246574,4853.64582849315
2653,CA-2017-112515,2017-09-17,2017-09-21,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,0.0,80.7912,17,9,2017,21,9,2017,0.49000000000000005,0.49000000000000005,1,13,327.75261538461535,3.1424657534246574,6560.790223342466
2654,CA-2017-112515,2017-09-17,2017-09-21,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1292.94,3,0.0,77.5764,17,9,2017,21,9,2017,0.060000000000000005,0.059999999999999935,1,13,327.75261538461535,3.1424657534246574,803.3620681643825
2655,CA-2017-112515,2017-09-17,2017-09-21,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,2,0.2,8.9544,17,9,2017,21,9,2017,0.35,0.35,1,13,327.75261538461535,3.1424657534246574,4686.278730958903
2656,CA-2017-112515,2017-09-17,2017-09-21,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,0.0,65.435,17,9,2017,21,9,2017,0.25,0.25,1,13,327.75261538461535,3.1424657534246574,3347.341950684931
2657,CA-2017-112515,2017-09-17,2017-09-21,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4,5,0.0,7.056,17,9,2017,21,9,2017,0.49,0.49,1,13,327.75261538461535,3.1424657534246574,6560.790223342465
2658,CA-2016-150343,2016-08-16,2016-08-20,Standard Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94110,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1042,16,8,2016,20,8,2016,0.47,0.47,1,25,345.87735999999995,3.1123287671232878,12648.687674739724
2659,CA-2015-135538,2015-12-24,2015-12-28,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Gilbert,Arizona,85234,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,883.84,4,0.2,99.432,24,12,2015,28,12,2015,0.1125,0.11250000000000002,1,14,374.91335714285714,2.665753424657534,1574.096841061644
2660,CA-2017-123372,2017-11-28,2017-12-02,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,New York City,New York,10035,East,TEC-PH-10002834,Technology,Phones,Google Nexus 5,1979.89,11,0.0,494.9725,28,11,2017,2,12,2017,0.25,0.25000000000000006,1,8,399.47725,3.0767123287671234,2458.1531602739738
2661,CA-2017-123372,2017-11-28,2017-12-02,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,New York City,New York,10035,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96,2,0.0,35.982,28,11,2017,2,12,2017,0.45,0.45,1,8,399.47725,3.0767123287671234,4424.675688493151
2662,CA-2017-159604,2017-04-14,2017-04-15,First Class,CL-12700,Craig Leslie,Home Office,United States,Springfield,Missouri,65807,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,8.76,2,0.0,4.2048,14,4,2017,15,4,2017,0.48,0.48,1,8,294.19825,1.3972602739726028,1578.514665205479
2663,CA-2016-164784,2016-05-01,2016-05-04,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,3.984,1,0.2,1.2948,1,5,2016,4,5,2016,0.325,0.325,1,19,133.32442105263158,3.5424657534246577,2916.4351832876714
2664,CA-2016-164784,2016-05-01,2016-05-04,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,370.62,3,0.4,-142.071,1,5,2016,4,5,2016,-0.3833333333333333,-0.3833333333333334,1,19,133.32442105263158,3.5424657534246577,-3439.897908493151
2665,CA-2016-164784,2016-05-01,2016-05-04,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2.742,2,0.7,-2.0108,1,5,2016,4,5,2016,-0.7333333333333334,-0.7333333333333335,1,19,133.32442105263158,3.5424657534246577,-6580.674259726029
2666,CA-2016-111794,2016-10-01,2016-10-01,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Amarillo,Texas,79109,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.512,3,0.2,20.8719,1,10,2016,1,10,2016,0.2625,0.26249999999999996,1,11,335.4803636363636,3.197260273972603,3097.184588630136
2667,CA-2016-111794,2016-10-01,2016-10-01,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Amarillo,Texas,79109,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,28.352,1,0.2,9.5688,1,10,2016,1,10,2016,0.33749999999999997,0.33749999999999997,1,11,335.4803636363636,3.197260273972603,3982.0944710958897
2668,US-2015-139759,2015-08-25,2015-08-30,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90045,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",40.784,1,0.2,4.5882,25,8,2015,30,8,2015,0.11249999999999999,0.11250000000000002,1,10,141.80900000000003,3.0082191780821916,479.91662260273984
2669,US-2015-139759,2015-08-25,2015-08-30,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90045,West,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,105.96,4,0.0,29.6688,25,8,2015,30,8,2015,0.28,0.2800000000000001,1,10,141.80900000000003,3.0082191780821916,1194.4591495890415
2670,CA-2014-126403,2014-09-09,2014-09-12,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,166.44,3,0.0,79.8912,9,9,2014,12,9,2014,0.48,0.48,1,10,330.22619999999995,2.8438356164383563,4507.723339397259
2671,CA-2014-126403,2014-09-09,2014-09-12,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,785.88,6,0.0,212.1876,9,9,2014,12,9,2014,0.27,0.26999999999999996,1,10,330.22619999999995,2.8438356164383563,2535.5943784109586
2672,CA-2014-126403,2014-09-09,2014-09-12,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,26.2,2,0.0,12.838,9,9,2014,12,9,2014,0.49,0.49,1,10,330.22619999999995,2.8438356164383563,4601.634242301369
2673,CA-2014-126403,2014-09-09,2014-09-12,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,0.0,238.653,9,9,2014,12,9,2014,0.18,0.18000000000000002,1,10,330.22619999999995,2.8438356164383563,1690.3962522739726
2674,CA-2017-136875,2017-12-03,2017-12-03,Same Day,TC-21295,Toby Carlisle,Consumer,United States,San Diego,California,92024,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,166.44,3,0.0,79.8912,3,12,2017,3,12,2017,0.48,0.48,1,16,266.67575,3.1397260273972605,6430.37793139726
2675,CA-2017-132185,2017-11-27,2017-12-02,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Asheville,North Carolina,28806,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,8.76,5,0.2,0.7665,27,11,2017,2,12,2017,0.0875,0.08749999999999997,1,11,180.82272727272726,3.1616438356164385,550.2584212328765
2676,CA-2017-132185,2017-11-27,2017-12-02,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Asheville,North Carolina,28806,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,43.584,1,0.2,4.3584,27,11,2017,2,12,2017,0.09999999999999998,0.10000000000000006,1,11,180.82272727272726,3.1616438356164385,628.866767123288
2677,US-2014-160780,2014-06-21,2014-06-21,Same Day,SV-20785,Stewart Visinsky,Consumer,United States,Pueblo,Colorado,81001,West,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088,7,0.7,-8.1312,21,6,2014,21,6,2014,-0.7333333333333334,-0.7333333333333335,1,25,164.21220000000002,2.8438356164383563,-8561.52922191781
2678,US-2014-160780,2014-06-21,2014-06-21,Same Day,SV-20785,Stewart Visinsky,Consumer,United States,Pueblo,Colorado,81001,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",25.164,2,0.7,-16.776,21,6,2014,21,6,2014,-0.6666666666666666,-0.6666666666666665,1,25,164.21220000000002,2.8438356164383563,-7783.208383561642
2679,CA-2017-127026,2017-01-21,2017-01-27,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,14.4,5,0.0,7.056,21,1,2017,27,1,2017,0.49,0.49,1,22,250.1405909090909,1.3397260273972602,3612.5920924109587
2680,CA-2017-127026,2017-01-21,2017-01-27,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,5,0.0,111.591,21,1,2017,27,1,2017,0.17999999999999997,0.18,1,22,250.1405909090909,1.3397260273972602,1327.0746461917809
2681,CA-2017-127026,2017-01-21,2017-01-27,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",89.52,4,0.0,42.0744,21,1,2017,27,1,2017,0.47,0.47,1,22,250.1405909090909,1.3397260273972602,3465.139353945205
2682,CA-2017-127026,2017-01-21,2017-01-27,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,TEC-MA-10002981,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,350.973,3,0.1,152.0883,21,1,2017,27,1,2017,0.43333333333333335,0.43333333333333335,1,22,250.1405909090909,1.3397260273972602,3194.8093334246573
2683,CA-2017-127026,2017-01-21,2017-01-27,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",164.99,1,0.0,49.497,21,1,2017,27,1,2017,0.3,0.3,1,22,250.1405909090909,1.3397260273972602,2211.791076986301
2684,CA-2017-137085,2017-06-29,2017-07-06,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,312.552,9,0.2,101.5794,29,6,2017,6,7,2017,0.325,0.32500000000000007,1,18,180.10544444444446,3.389041095890411,3570.750803972604
2685,CA-2016-133123,2016-09-06,2016-09-11,Standard Class,KB-16315,Karl Braun,Consumer,United States,Thomasville,North Carolina,27360,South,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",95.952,3,0.2,29.985,6,9,2016,11,9,2016,0.3125,0.3125,1,22,71.33927272727273,2.536986301369863,1244.2839589041096
2686,CA-2016-133123,2016-09-06,2016-09-11,Standard Class,KB-16315,Karl Braun,Consumer,United States,Thomasville,North Carolina,27360,South,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,3.204,2,0.7,-2.4564,6,9,2016,11,9,2016,-0.7666666666666666,-0.7666666666666666,1,22,71.33927272727273,2.536986301369863,-3052.643312511415
2687,US-2016-128195,2016-08-04,2016-08-05,First Class,RA-19285,Ralph Arnett,Consumer,United States,Peoria,Illinois,61604,Central,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,3.98,5,0.8,-6.567,4,8,2016,5,8,2016,-1.6500000000000001,-1.6500000000000001,1,17,153.9944705882353,3.0356164383561643,-13112.481504657533
2688,CA-2015-153220,2015-11-12,2015-11-14,First Class,YC-21895,Yoseph Carroll,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7,5,0.0,7.065,12,11,2015,14,11,2015,0.45000000000000007,0.4500000000000001,1,8,681.79375,3.1095890410958904,7632.354143835619
2689,CA-2014-123064,2014-06-30,2014-07-02,First Class,RA-19915,Russell Applegate,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,5.248,4,0.2,1.64,30,6,2014,2,7,2014,0.31249999999999994,0.31249999999999994,1,22,217.88831818181816,3.4712328767123286,5199.84501797945
2690,CA-2017-156412,2017-12-04,2017-12-08,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,5.346,3,0.7,-4.455,4,12,2017,8,12,2017,-0.8333333333333334,-0.8333333333333334,1,7,361.902,1.1205479452054794,-2365.5831643835613
2691,US-2016-144211,2016-08-28,2016-09-02,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Englewood,Colorado,80112,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",15.48,3,0.2,5.6115,28,8,2016,2,9,2016,0.3625,0.36249999999999993,1,7,126.37714285714286,2.0657534246575344,662.4499397260274
2692,US-2016-144211,2016-08-28,2016-09-02,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Englewood,Colorado,80112,West,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,108.576,3,0.2,8.1432,28,8,2016,2,9,2016,0.07500000000000001,0.07500000000000007,1,7,126.37714285714286,2.0657534246575344,137.0586082191782
2693,CA-2016-138079,2016-01-22,2016-01-28,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Seattle,Washington,98115,West,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",109.9,5,0.0,37.366,22,1,2016,28,1,2016,0.33999999999999997,0.33999999999999997,1,21,214.35195238095235,3.1780821917808217,4863.968795616437
2694,CA-2014-143182,2014-10-15,2014-10-20,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Hialeah,Florida,33012,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",15.384,1,0.2,4.0383,15,10,2014,20,10,2014,0.26249999999999996,0.26249999999999996,1,14,107.36514285714286,3.232876712328767,1275.5861424657533
2695,CA-2016-161662,2016-02-07,2016-02-09,First Class,BE-11410,Bobby Elias,Consumer,United States,Lancaster,Ohio,43130,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,30.352,2,0.2,10.6232,7,2,2016,9,2,2016,0.35000000000000003,0.35000000000000003,1,5,452.2876,1.6273972602739726,1288.0903019178083
2696,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.3,4,0.5,-16.426,18,3,2014,23,3,2014,-0.02,-0.020000000000000056,1,15,1669.5366666666666,3.5726027397260274,-1789.3773808219228
2697,CA-2014-145317,2014-03-18,2014-03-23,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,TEC-MA-10002412,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,22638.48,6,0.5,-1811.0784,18,3,2014,23,3,2014,-0.08,-0.07999999999999993,1,15,1669.5366666666666,3.5726027397260274,-7157.509523287665
